link,title,description,rarity,scarcity,price
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+46b46192-21f7-4b69-bf9c-b70eec06f83d,GIANNIS ANTETOKOUNMPO,"Dunk - Nov 16 2019, Metallic Gold LE (Series 1), MIL",Rare,#/299LE,"$15,999.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+ddc54fac-555c-47f5-b6ee-41996aa1ed10,JARRETT ALLEN,"Block - Jan 7 2020, Base Set (Series 1), BKN",Common,#/3999LE,$178.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+70b1a644-e90d-484c-90d2-4b529c2dd1e1,JERAMI GRANT,"Dunk - Sep 24 2020, Base Set (Series 1), DEN",Common,#/2438LE,$240.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+bea7b634-2aa5-4e42-a584-682c47488fcc,PASCAL SIAKAM,"Block - Nov 10 2019, Metallic Gold LE (Series 1), TOR",Rare,#/299LE,"$1,410.00"
https://www.nbatopshot.com/listings/p2p/dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa+c008e2bd-e9bd-49a9-ac00-333232541048,CAMERON PAYNE,"Steal - Aug 4 2020, Got Game (Series 1), PHX",Common,#/1000LE,$290.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+7bb10d8a-e605-4ec5-b69f-6c4a54d70845,KYRIE IRVING,"Handles - Oct 27 2019, Base Set (Series 1), BKN",Common,#/1000LE,"$2,799.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+fa45d784-165c-4424-8263-603aacb330a8,JOSH GREEN,"Dunk - Dec 27 2020, Base Set (Series 2), DAL",Common,#/12000LE,$65.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+139451ca-f71d-44ad-9ffb-571d6f415389,DONTE DIVINCENZO,"Dunk - Dec 14 2019, Base Set (Series 1), MIL",Common,#/3999LE,$125.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+0b2b9e68-d52e-4511-910a-6ea5d37915ac,KARL-ANTHONY TOWNS,"Dunk - Feb 1 2020, Metallic Gold LE (Series 1), MIN",Rare,#/299LE,"$2,299.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+2d19469f-7b16-4f1d-b604-490562dab3fc,MORITZ WAGNER,"Handles - Nov 4 2019, Base Set (Series 1), WAS",Common,#/3999LE,$85.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d68ee91c-9670-4a57-bb46-3bb4cd760a17,ISAIAH ROBY,"Dunk - Dec 29 2020, Base Set (Series 2), OKC",Common,#/12000LE,$30.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+42cd9426-1f34-4d3f-a393-c70ba09a74eb,ALEC BURKS,"Assist - Dec 27 2020, Base Set (Series 2), NYK",Common,#/12000LE,$16.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5bedd7de-7b8f-4513-84b0-d3f1c4360064,TYRESE HALIBURTON,"Jump Shot - Dec 23 2020, Base Set (Series 2), SAC",Common,#/4000LE,"$1,298.00"
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+a53dc13f-3b6a-40f0-816d-5f222b239296,JAYLEN BROWN,"Handles - Dec 25 2019, Metallic Gold LE (Series 1), BOS",Rare,#/150LE,"$9,999.00"
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+cb086117-7bd5-4718-97a8-8c204a8c7ffb,TOMÁŠ SATORANSKÝ,"Assist - Dec 29 2020, Metallic Gold LE (Series 2), CHI",Rare,#/499LE,$480.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+c0fa2c26-fce9-46f0-8b68-c36dc6e762c6,JAMAL MURRAY,"Dunk - Dec 28 2019, Base Set (Series 1), DEN",Common,#/1431LE,$690.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+34d76a82-c293-4c04-8f84-335d8e9239cc,RUSSELL WESTBROOK,"Layup - Dec 9 2019, Metallic Gold LE (Series 1), HOU",Rare,#/299LE,"$2,995.00"
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+e1acc264-12fa-47d5-aa6f-291e53158cd0,BOL BOL,"Dunk - Aug 6 2020, Metallic Gold LE (Series 1), DEN",Rare,#/299LE,$970.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+46f9e2fc-d787-4905-ab90-a85d69efc9eb,SHABAZZ NAPIER,"Jump Shot - Aug 5 2020, Metallic Gold LE (Series 1), WAS",Rare,#/299LE,$629.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+60695463-d3b5-481b-a214-4a81707523be,REGGIE BULLOCK,"Steal - Jan 7 2020, Base Set (Series 1), NYK",Common,#/3999LE,$116.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+d7b7d67e-2e13-4b79-8d75-6e5a246808b6,DILLON BROOKS,"Assist - Jan 4 2020, Metallic Gold LE (Series 1), MEM",Rare,#/299LE,$625.00
https://www.nbatopshot.com/listings/p2p/a3a4f935-4d05-4166-b8c4-ce8e52eb3ca3+609eba0d-3694-41e8-a720-84ecbfff996b,MO BAMBA,"Dunk - Oct 30 2019, Hometown Showdown: Cali vs. NY (Series 1), ORL",Common,#/1000LE,$309.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+8e9fb08d-5b56-4db4-8b84-b5eb78c99c75,JULIUS RANDLE,"Dunk - Dec 26 2020, Metallic Gold LE (Series 2), NYK",Rare,#/499LE,$850.00
https://www.nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+415626f0-b43e-42ce-b58b-7f5bc8dd7512,PAUL GEORGE,"Jump Shot - Dec 22 2020, Season Tip-off (Series 2), LAC",Rare,#/350LE,"$1,000.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+0b2b9e68-d52e-4511-910a-6ea5d37915ac,KARL-ANTHONY TOWNS,"Dunk - Feb 1 2020, Base Set (Series 1), MIN",Common,#/2983LE,$390.00
https://www.nbatopshot.com/listings/p2p/dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa+eac36037-1737-45fd-a95b-1f4ea977a5d9,RJ BARRETT,"Dunk - Dec 7 2019, Got Game (Series 1), NYK",Common,#/1000LE,"$1,750.00"
https://www.nbatopshot.com/listings/p2p/2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e+5ae6891f-45a4-4ea6-9364-c92cb29a3275,MARKIEFF MORRIS,"3 Pointer - Oct 4 2020, The Finals (Series 1), LAL",Rare,#/750LE,$690.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1d4ac8c2-649f-4e34-b8cf-bc6837db09b2,JAMAL MURRAY,"Handles - Aug 30 2020, Base Set (Series 1), DEN",Common,#/3525LE,$305.00
https://www.nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+bb2179d6-8f5c-48eb-8b42-08be2b88f5fc,AMAR'E STOUDEMIRE,"Dunk - Jan 11 2014, Run It Back (Series 1), NYK",Rare,#/275LE,"$3,000.00"
https://www.nbatopshot.com/listings/p2p/a156f083-e902-49d3-a113-bd61702c336a+67319ec3-e326-4529-b452-cc79b1d2bd65,BAM ADEBAYO,"Block - Oct 29 2019, Denied! (Series 1), MIA",Rare,#/250LE,"$1,449.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+271b34eb-8050-4925-9108-c6600ca4606d,JORDAN CLARKSON,"Handles - Feb 7 2020, Base Set (Series 1), UTA",Common,#/1500LE,$350.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+07e794fc-57de-4570-830a-63d897a928dc,AL HORFORD,"Jump Shot - Aug 23 2020, Base Set (Series 1), PHI",Common,#/2849LE,$115.00
https://www.nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+e5879a64-c65e-45b8-b0e1-a855dba17105,BEN SIMMONS,"Dunk - Dec 23 2020, Season Tip-off (Series 2), PHI",Rare,#/350LE,"$1,200.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+41c06593-8fdd-4d38-8766-02fb5dc42d9e,D'ANGELO RUSSELL,"Assist - Mar 4 2020, Base Set (Series 1), MIN",Common,#/1500LE,$240.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+c32b29d6-48c9-4e0f-afe1-e28f712fa503,DARIUS BAZLEY,"Dunk - Aug 24 2020, Base Set (Series 1), OKC",Common,#/1500LE,$408.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7c754c43-7982-4e0c-b105-6dbb358d0a2b,SAM MERRILL,"3 Pointer - Dec 29 2020, Base Set (Series 2), MIL",Common,#/12000LE,$40.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+daed1bad-9d00-4a50-9237-09ba526b8f46,BISMACK BIYOMBO,"Dunk - Jan 4 2020, Base Set (Series 1), CHA",Common,#/3999LE,$90.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+f6152f87-1ce1-466c-90ac-34febbf8dfc3,ERIC GORDON,"3 Pointer - Aug 31 2020, Base Set (Series 1), HOU",Common,#/1500LE,$175.00
https://www.nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+c5477d5b-f8fc-4e68-b2cc-5c74aebb2b9b,TONY PARKER,"Jump Shot - Mar 8 2014, Run It Back (Series 1), SAS",Rare,#/275LE,"$6,500.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+b6a01573-e04f-460c-81f6-d56c7dd01d30,DRAYMOND GREEN,"Block - Jan 16 2020, Base Set (Series 1), GSW",Common,#/1500LE,$550.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+7e5ac838-7886-4374-aa6e-6c58736139a0,JAE CROWDER,"Assist - Oct 4 2020, Base Set (Series 1), MIA",Common,#/1240LE,$240.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+369bf6f3-4e96-453f-adfc-7e5ca03a3e77,RICKY RUBIO,"Layup - Feb 29 2020, Base Set (Series 1), PHX",Common,#/3345LE,$120.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+14a39dc5-0d01-4acc-9a09-c12e7a001ed5,JA MORANT,"Dunk - Dec 23 2020, Metallic Gold LE (Series 2), MEM",Rare,#/499LE,"$3,500.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,SERGE IBAKA,"Dunk - Nov 6 2019, Base Set (Series 1), TOR",Common,#/2986LE,$200.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+45c2c7f0-c0f1-4ab8-8d5c-b836dfce41a5,AARON GORDON,"Dunk - Jan 15 2020, Base Set (Series 1), ORL",Common,#/3999LE,$185.00
https://www.nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+687552d1-fe30-4275-977f-894647fac183,DIRK NOWITZKI,"Jump Shot - Feb 24 2014, Run It Back (Series 1), DAL",Rare,#/275LE,"$18,000.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1a8f67f0-f393-4215-954e-c2224608b9df,CARIS LEVERT,"Layup - Jan 1 2021, Base Set (Series 2), BKN",Common,#/5000LE,$103.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+99a3f83b-6510-437e-8cae-9ea4848b105c,ERIC PASCHALL,"Dunk - Jan 4 2020, Base Set (Series 1), GSW",Common,#/1257LE,$350.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+64c5104d-9bac-4e88-8554-c78e5ff23c76,JAVALE MCGEE,"Block - Jan 15 2020, Metallic Gold LE (Series 1), LAL",Rare,#/299LE,$855.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+cf256a06-baae-4b24-8b06-f441cb0a1821,OG ANUNOBY,"Block - Oct 26 2019, Metallic Gold LE (Series 1), TOR",Rare,#/299LE,"$1,010.00"
https://www.nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+fb87982c-6e02-44a9-96f5-0e94414e3e89,KYRIE IRVING,"Handles - Dec 22 2020, Season Tip-off (Series 2), BKN",Rare,#/350LE,"$2,535.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+a9dc398e-c76e-4c8f-ac52-b999222d4110,DEVIN BOOKER,"Block - Nov 27 2019, Base Set (Series 1), PHX",Common,#/1358LE,"$1,399.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+3aa9de64-2ff4-4abc-82cd-03d0a449a0dc,KRISTAPS PORZIŅĢIS,"3 Pointer - Dec 22 2019, Base Set (Series 1), DAL",Common,#/1500LE,$389.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+013f91cb-e991-4961-bce8-600c4ec19976,ANDREW WIGGINS,"Dunk - Dec 29 2020, Metallic Gold LE (Series 2), GSW",Rare,#/499LE,$615.00
https://www.nbatopshot.com/listings/p2p/b73fe6f1-ae28-468b-a4b3-4adb68e7d6bc+027e6187-bccf-467b-8887-48bcdc46a1f9,GIANNIS ANTETOKOUNMPO,"Dunk - Aug 24 2020, MVP Moves (Series 1), MIL",Rare,#/499LE,"$1,635.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e1acc264-12fa-47d5-aa6f-291e53158cd0,BOL BOL,"Dunk - Aug 6 2020, Base Set (Series 1), DEN",Common,#/1643LE,$300.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+2faa8899-3212-48b7-ae99-b56fb0f7d277,NORMAN POWELL,"Dunk - Jan 31 2020, Base Set (Series 1), TOR",Common,#/2773LE,$194.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+9b94ef4d-920f-42d6-a301-7c1748ab431b,BOBAN MARJANOVIC,"Dunk - Aug 2 2020, Metallic Gold LE (Series 1), DAL",Rare,#/299LE,$869.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+769443aa-0e2c-47e7-936f-5acf08db9151,RUDY GOBERT,"Dunk - Aug 3 2020, Base Set (Series 1), UTA",Common,#/2681LE,$275.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+66bd7c42-7111-434c-abef-5f4d8dbfbc20,SVI MYKHAILIUK,"3 Pointer - Jan 15 2020, Base Set (Series 1), DET",Common,#/3999LE,$87.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+e6e12295-181d-4d17-84ab-bb87dc7f437a,NERLENS NOEL,"Dunk - Dec 8 2019, Metallic Gold LE (Series 1), OKC",Rare,#/299LE,$725.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+60a83f27-9614-4c55-b9c2-081b7daa6a68,MYLES TURNER,"Dunk - Jan 24 2020, Metallic Gold LE (Series 1), IND",Rare,#/299LE,"$1,199.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1985ddad-7db4-47c3-b54d-737c1b9440f7,LANGSTON GALLOWAY,"3 Pointer - Feb 12 2020, Base Set (Series 1), DET",Common,#/1000LE,$495.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+69407d7c-cac9-4f48-bceb-d1103121c899,ANDRE DRUMMOND,"Layup - Jan 4 2021, Metallic Gold LE (Series 2), CLE",Rare,#/499LE,$549.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+9efe1583-9c4f-4351-aef3-4794e7c3ae29,TORREY CRAIG,"Block - Oct 25 2019, Metallic Gold LE (Series 1), DEN",Rare,#/299LE,$633.00
https://www.nbatopshot.com/listings/p2p/a156f083-e902-49d3-a113-bd61702c336a+d012e87f-7aec-4f5d-969b-2af03890ab4f,ZION WILLIAMSON,"Block - Jan 24 2020, Denied! (Series 1), NOP",Rare,#/250LE,"$14,499.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1711d369-0be4-4196-9f0e-285be762fe46,DEVONTE' GRAHAM,"3 Pointer - Nov 16 2019, Base Set (Series 1), CHA",Common,#/2799LE,$160.00
https://www.nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+c0cb15bb-c8f0-4cea-99d1-46fe1d10d1a2,MARC GASOL,"3 Pointer - Mar 1 2014, Run It Back (Series 1), MEM",Rare,#/275LE,"$2,500.00"
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+cc4e1069-7eef-4bf4-aad2-1d26997baa20,BRANDON INGRAM,"Jump Shot - Dec 23 2020, Metallic Gold LE (Series 2), NOP",Rare,#/499LE,$960.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ca0de16f-1e25-401b-8410-bad1e4f5907f,JALEN SMITH,"Jump Shot - Dec 23 2020, Base Set (Series 2), PHX",Common,#/4000LE,$189.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+b683f311-6527-43e2-ad51-3aebb15688e7,IVICA ZUBAC,"Dunk - Sep 3 2020, Metallic Gold LE (Series 1), LAC",Rare,#/299LE,$632.00
https://www.nbatopshot.com/listings/p2p/3a0ae6ce-f22e-4d98-b1fe-906f859df983+e049ed0c-da74-44cf-bc0f-5feb61a19d92,TRAE YOUNG,"Handles - Jan 6 2020, Lace 'Em Up (Series 1), ATL",Legendary,#/75LE,"$10,499.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+9bab6fcc-2a12-4195-b952-90b64592f582,KHRIS MIDDLETON,"3 Pointer - Sep 6 2020, Base Set (Series 1), MIL",Common,#/3288LE,$188.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+79f00aeb-c355-4713-a9eb-347d868e77ed,DE'ANDRE HUNTER,"Dunk - Feb 20 2020, Base Set (Series 1), ATL",Common,#/1807LE,$917.00
https://www.nbatopshot.com/listings/p2p/b73fe6f1-ae28-468b-a4b3-4adb68e7d6bc+8ae52e07-0981-42f3-9477-180f358a0174,GIANNIS ANTETOKOUNMPO,"Layup - Oct 26 2019, MVP Moves (Series 1), MIL",Rare,#/499LE,"$1,550.00"
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+a1cdab2e-8d67-4531-9e60-bf7576f91902,DANNY GREEN,"Dunk - Nov 17 2019, Metallic Gold LE (Series 1), LAL",Rare,#/299LE,"$1,000.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e11073b8-60c0-45bc-9bbd-680842630ffa,LOU WILLIAMS,"Handles - Jan 5 2020, Base Set (Series 1), LAC",Common,#/3999LE,$132.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+841ef60e-f59d-42d8-bf26-53ff8b9824bc,LEBRON JAMES,"Dunk - Sep 18 2020, Base Set (Series 1), LAL",Common,#/3113LE,"$4,700.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e1f92cd3-829c-4983-ab4f-42684006a131,LEBRON JAMES,"Block - Aug 1 2020, Base Set (Series 1), LAL",Common,#/1000LE,"$15,999.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+856f785c-14cb-4c29-8d77-9d0c210ab700,MITCHELL ROBINSON,"Dunk - Dec 26 2019, Base Set (Series 1), NYK",Common,#/3999LE,$173.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+c237d017-8715-4673-8441-2c94394574e9,TERENCE DAVIS,"Dunk - Mar 5 2020, Base Set (Series 1), TOR",Common,#/1535LE,$326.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+43f78b21-1f4a-443c-92cb-81a35b7ca28e,DEJOUNTE MURRAY,"Layup - Dec 27 2020, Metallic Gold LE (Series 2), SAS",Rare,#/499LE,$850.00
https://www.nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+2a7e80bd-31fd-4a47-b54e-3569658f49c5,ANTHONY DAVIS,"Jump Shot - Jan 23 2021, Holo Icon (Series 2), LAL",Legendary,#/99LE,"$9,849.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1ce18272-fe5b-4e3c-9d8a-4586d7b57e97,DANILO GALLINARI,"Steal - Feb 27 2020, Base Set (Series 1), OKC",Common,#/2492LE,$118.00
https://www.nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+922c0250-f760-4e51-8f97-01fb2c32a769,JAMES HARDEN,"Layup - Feb 12 2014, Run It Back (Series 1), HOU",Rare,#/275LE,"$6,999.00"
https://www.nbatopshot.com/listings/p2p/5f85e04f-798f-434c-89d4-2b0a575bd652+46f9e2fc-d787-4905-ab90-a85d69efc9eb,SHABAZZ NAPIER,"Jump Shot - Aug 5 2020, So Fresh (Series 1), WAS",Rare,#/250LE,$639.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+37eb7d21-30ea-46f6-bae3-ab7ba0de8798,ERIC BLEDSOE,"Assist - Nov 6 2019, Base Set (Series 1), MIL",Common,#/3341LE,$126.00
https://www.nbatopshot.com/listings/p2p/a156f083-e902-49d3-a113-bd61702c336a+ddc54fac-555c-47f5-b6ee-41996aa1ed10,JARRETT ALLEN,"Block - Jan 7 2020, Denied! (Series 1), BKN",Rare,#/250LE,"$1,248.00"
https://www.nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+41a6a797-7fe9-4ed3-b96c-d0b533248670,COLLIN SEXTON,"Dunk - Oct 30 2019, Early Adopters (Series 1), CLE",Common,#/1325LE,$697.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+2e1dd520-1327-4eeb-b889-e572acb695e3,BEN SIMMONS,"Assist - Jan 4 2021, Metallic Gold LE (Series 2), PHI",Rare,#/499LE,$999.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+b2afd92f-bcf5-494f-9b05-b5a50165d106,KRISTAPS PORZIŅĢIS,"3 Pointer - Dec 14 2019, Metallic Gold LE (Series 1), DAL",Rare,#/150LE,"$5,399.00"
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+3c3c0f2e-8db8-487b-9c06-862d621d1d18,TRAE YOUNG,"Jump Shot - Dec 23 2020, Metallic Gold LE (Series 2), ATL",Rare,#/499LE,"$1,699.00"
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+602c7d72-ead9-4c1c-a9fe-dde267f1a0b7,JAKOB POELTL,"Block - Jul 31 2020, Metallic Gold LE (Series 1), SAS",Rare,#/299LE,$620.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+498f6013-c838-42e4-9e67-7e8bcc996c30,KYRIE IRVING,"Steal - Jan 31 2020, Base Set (Series 1), BKN",Common,#/3163LE,$790.00
https://www.nbatopshot.com/listings/p2p/18b2d80e-d38d-4678-9b7f-c2bfb223259e+e48cf01d-0343-48fd-a4ae-c789633cba11,JA MORANT,"Dunk - Dec 11 2019, Rookie Debut (Series 1), MEM",Rare,#/250LE,"$19,999.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+7a766c35-2045-4940-a21f-4e8bd54a93b6,GIANNIS ANTETOKOUNMPO,"Dunk - Dec 2 2019, Base Set (Series 1), MIL",Common,#/1500LE,"$1,099.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+690b3e21-e036-4eb0-ae81-c449e67b8b3d,DONOVAN MITCHELL,"Block - Oct 25 2019, Base Set (Series 1), UTA",Common,#/1433LE,"$1,395.00"
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+257f344e-b3a3-4f17-bf2e-b9e4d2f1a028,KARL-ANTHONY TOWNS,"3 Pointer - Dec 23 2020, Metallic Gold LE (Series 2), MIN",Rare,#/499LE,$890.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+bea7b634-2aa5-4e42-a584-682c47488fcc,PASCAL SIAKAM,"Block - Nov 10 2019, Base Set (Series 1), TOR",Common,#/3999LE,$285.00
https://www.nbatopshot.com/listings/p2p/54bc2e0d-91e9-4f4c-9361-a8d7eeefe91e+b9a86a7d-928d-4edd-b64d-36dd2c0808be,ANTHONY DAVIS,"Dunk - Dec 25 2020, Deck the Hoops (Series 2), LAL",Legendary,#/85LE,"$11,000.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+eb17834f-ea79-49c5-b448-2ae701be0c24,SPENCER DINWIDDIE,"Dunk - Dec 15 2019, Base Set (Series 1), BKN",Common,#/2767LE,$166.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+2417cdad-452f-4b4f-83db-f5e17e5879e7,GARY HARRIS,"Dunk - Oct 31 2019, Metallic Gold LE (Series 1), DEN",Rare,#/299LE,$750.00
https://www.nbatopshot.com/listings/p2p/d4712d31-9030-40de-b1a6-1fb9964348f3+f1b17e03-bd75-47dd-bfe3-00577d9e703a,ALEX CARUSO,"Dunk - Sep 20 2020, Western Conference Finals (Series 1), LAL",Rare,#/999LE,$920.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+1849a19b-3e89-4c99-bce2-c404df45e1bc,KY BOWMAN,"Steal - Jan 8 2020, Metallic Gold LE (Series 1), GSW",Rare,#/299LE,$699.00
https://www.nbatopshot.com/listings/p2p/5f85e04f-798f-434c-89d4-2b0a575bd652+54d7dc37-cfe6-4a32-b358-07b39aa67918,OG ANUNOBY,"Dunk - Aug 1 2020, So Fresh (Series 1), TOR",Rare,#/250LE,$799.00
